model	name	Y	M	variable	value
eqm_echam_55	Banabuiu	1988	2	res_perc_diff_on_meas	53.9784991553647
eqm_echam_55	Banabuiu	1988	3	res_perc_diff_on_meas	46.1033043682632
eqm_echam_55	Banabuiu	1988	4	res_perc_diff_on_meas	47.6510994045526
eqm_echam_55	Banabuiu	1988	5	res_perc_diff_on_meas	48.8449307600408
eqm_echam_55	Banabuiu	1988	6	res_perc_diff_on_meas	44.1770630548706
eqm_echam_55	Banabuiu	1989	1	res_perc_diff_on_meas	41.8094906285536
eqm_echam_55	Banabuiu	1989	2	res_perc_diff_on_meas	40.8174064671008
eqm_echam_55	Banabuiu	1989	3	res_perc_diff_on_meas	47.7513942606195
eqm_echam_55	Banabuiu	1989	4	res_perc_diff_on_meas	47.8804049812694
eqm_echam_55	Banabuiu	1989	5	res_perc_diff_on_meas	49.102203242623
eqm_echam_55	Banabuiu	1989	6	res_perc_diff_on_meas	56.4088262951222
eqm_echam_55	Banabuiu	1990	1	res_perc_diff_on_meas	59.5020417092837
eqm_echam_55	Banabuiu	1990	2	res_perc_diff_on_meas	63.3473338812819
eqm_echam_55	Banabuiu	1990	3	res_perc_diff_on_meas	59.5570817089708
eqm_echam_55	Banabuiu	1990	4	res_perc_diff_on_meas	59.5279092575617
eqm_echam_55	Banabuiu	1990	5	res_perc_diff_on_meas	66.6050425174163
eqm_echam_55	Banabuiu	1990	6	res_perc_diff_on_meas	67.7039641571845
eqm_echam_55	Banabuiu	1991	1	res_perc_diff_on_meas	37.4492550757464
eqm_echam_55	Banabuiu	1991	2	res_perc_diff_on_meas	40.8165111538908
eqm_echam_55	Banabuiu	1991	3	res_perc_diff_on_meas	48.3166544200188
eqm_echam_55	Banabuiu	1991	4	res_perc_diff_on_meas	57.3279801938735
eqm_echam_55	Banabuiu	1991	5	res_perc_diff_on_meas	61.7173264676384
eqm_echam_55	Banabuiu	1991	6	res_perc_diff_on_meas	70.6254383416374
eqm_echam_55	Banabuiu	1992	1	res_perc_diff_on_meas	24.8054239167271
eqm_echam_55	Banabuiu	1992	2	res_perc_diff_on_meas	21.9205577511406
eqm_echam_55	Banabuiu	1992	3	res_perc_diff_on_meas	22.9154747718728
eqm_echam_55	Banabuiu	1992	4	res_perc_diff_on_meas	25.7812309834285
eqm_echam_55	Banabuiu	1992	5	res_perc_diff_on_meas	25.95992453791
eqm_echam_55	Banabuiu	1992	6	res_perc_diff_on_meas	29.9180515177929
eqm_echam_55	Banabuiu	1993	1	res_perc_diff_on_meas	36.2818529086419
eqm_echam_55	Banabuiu	1993	2	res_perc_diff_on_meas	40.466131909002
eqm_echam_55	Banabuiu	1993	3	res_perc_diff_on_meas	40.9500975838901
eqm_echam_55	Banabuiu	1993	4	res_perc_diff_on_meas	42.9010936792119
eqm_echam_55	Banabuiu	1993	5	res_perc_diff_on_meas	38.6174836541658
eqm_echam_55	Banabuiu	1993	6	res_perc_diff_on_meas	35.5167713052644
eqm_echam_55	Banabuiu	1994	1	res_perc_diff_on_meas	13.3309035041201
eqm_echam_55	Banabuiu	1994	2	res_perc_diff_on_meas	22.5155668705052
eqm_echam_55	Banabuiu	1994	3	res_perc_diff_on_meas	22.2882277943348
eqm_echam_55	Banabuiu	1994	4	res_perc_diff_on_meas	33.113512739393
eqm_echam_55	Banabuiu	1994	5	res_perc_diff_on_meas	38.7951189868108
eqm_echam_55	Banabuiu	1994	6	res_perc_diff_on_meas	51.9070913818508
eqm_echam_55	Banabuiu	1995	1	res_perc_diff_on_meas	25.955852203149
eqm_echam_55	Banabuiu	1995	2	res_perc_diff_on_meas	33.9871052042384
eqm_echam_55	Banabuiu	1995	3	res_perc_diff_on_meas	50.5537068779743
eqm_echam_55	Banabuiu	1995	4	res_perc_diff_on_meas	56.858944134871
eqm_echam_55	Banabuiu	1995	5	res_perc_diff_on_meas	55.9172757065894
eqm_echam_55	Banabuiu	1995	6	res_perc_diff_on_meas	55.2976055683198
eqm_echam_55	Banabuiu	1996	1	res_perc_diff_on_meas	81.0543102745394
eqm_echam_55	Banabuiu	1996	2	res_perc_diff_on_meas	109.522674719508
eqm_echam_55	Banabuiu	1996	3	res_perc_diff_on_meas	115.886980804413
eqm_echam_55	Banabuiu	1996	4	res_perc_diff_on_meas	120.411529447042
eqm_echam_55	Banabuiu	1996	5	res_perc_diff_on_meas	118.944856347522
eqm_echam_55	Banabuiu	1996	6	res_perc_diff_on_meas	118.664181775499
eqm_echam_55	Banabuiu	1997	1	res_perc_diff_on_meas	48.6555295251536
eqm_echam_55	Banabuiu	1997	2	res_perc_diff_on_meas	53.5283384145162
eqm_echam_55	Banabuiu	1997	3	res_perc_diff_on_meas	61.8707218713285
eqm_echam_55	Banabuiu	1997	4	res_perc_diff_on_meas	71.064526163576
eqm_echam_55	Banabuiu	1997	5	res_perc_diff_on_meas	79.3094114858949
eqm_echam_55	Banabuiu	1997	6	res_perc_diff_on_meas	89.0820059132647
eqm_echam_55	Banabuiu	1998	1	res_perc_diff_on_meas	56.0250455939522
eqm_echam_55	Banabuiu	1998	2	res_perc_diff_on_meas	55.5689080429444
eqm_echam_55	Banabuiu	1998	3	res_perc_diff_on_meas	47.0516661485456
eqm_echam_55	Banabuiu	1998	4	res_perc_diff_on_meas	47.9006620916856
eqm_echam_55	Banabuiu	1998	5	res_perc_diff_on_meas	42.7660880782732
eqm_echam_55	Banabuiu	1998	6	res_perc_diff_on_meas	38.859329830578
eqm_echam_55	Banabuiu	1999	1	res_perc_diff_on_meas	19.651259252819
eqm_echam_55	Banabuiu	1999	2	res_perc_diff_on_meas	22.9057914434874
eqm_echam_55	Banabuiu	1999	3	res_perc_diff_on_meas	17.4827469544755
eqm_echam_55	Banabuiu	1999	4	res_perc_diff_on_meas	12.5080670718076
eqm_echam_55	Banabuiu	1999	5	res_perc_diff_on_meas	3.94825202613856
eqm_echam_55	Banabuiu	1999	6	res_perc_diff_on_meas	0
eqm_echam_55	Banabuiu	2000	1	res_perc_diff_on_meas	18.3680548860189
eqm_echam_55	Banabuiu	2000	2	res_perc_diff_on_meas	26.5050168493605
eqm_echam_55	Banabuiu	2000	3	res_perc_diff_on_meas	29.3494964464868
eqm_echam_55	Banabuiu	2000	4	res_perc_diff_on_meas	36.2794810886731
eqm_echam_55	Banabuiu	2000	5	res_perc_diff_on_meas	39.2071852678413
eqm_echam_55	Banabuiu	2000	6	res_perc_diff_on_meas	33.3270934026104
eqm_echam_55	Banabuiu	2001	1	res_perc_diff_on_meas	13.2557314194037
eqm_echam_55	Banabuiu	2001	2	res_perc_diff_on_meas	19.615876481637
eqm_echam_55	Banabuiu	2001	3	res_perc_diff_on_meas	25.0376363620598
eqm_echam_55	Banabuiu	2001	4	res_perc_diff_on_meas	32.9278224583223
eqm_echam_55	Banabuiu	2001	5	res_perc_diff_on_meas	8.94311816325547
eqm_echam_55	Banabuiu	2001	6	res_perc_diff_on_meas	11.942556457665
eqm_echam_55	Banabuiu	2002	1	res_perc_diff_on_meas	2.55941567946458
eqm_echam_55	Banabuiu	2002	2	res_perc_diff_on_meas	13.3914555773832
eqm_echam_55	Banabuiu	2002	3	res_perc_diff_on_meas	5.77830018186508
eqm_echam_55	Banabuiu	2002	4	res_perc_diff_on_meas	15.4329592548139
eqm_echam_55	Banabuiu	2002	5	res_perc_diff_on_meas	11.3648576314181
eqm_echam_55	Banabuiu	2002	6	res_perc_diff_on_meas	10.7190337582842
eqm_echam_55	Banabuiu	2003	1	res_perc_diff_on_meas	30.5749178982574
eqm_echam_55	Banabuiu	2003	2	res_perc_diff_on_meas	25.6022399368102
eqm_echam_55	Banabuiu	2003	3	res_perc_diff_on_meas	30.0443475274802
eqm_echam_55	Banabuiu	2003	4	res_perc_diff_on_meas	32.5046345950843
eqm_echam_55	Banabuiu	2003	5	res_perc_diff_on_meas	40.9643577172601
eqm_echam_55	Banabuiu	2003	6	res_perc_diff_on_meas	41.7984191487451
eqm_echam_55	Banabuiu	2004	1	res_perc_diff_on_meas	38.1177449603891
eqm_echam_55	Banabuiu	2004	2	res_perc_diff_on_meas	40.5032809567988
eqm_echam_55	Banabuiu	2004	3	res_perc_diff_on_meas	48.6250286959834
eqm_echam_55	Banabuiu	2004	4	res_perc_diff_on_meas	55.734929936881
eqm_echam_55	Banabuiu	2004	5	res_perc_diff_on_meas	50.7558698385497
eqm_echam_55	Banabuiu	2004	6	res_perc_diff_on_meas	52.1715638471688
eqm_echam_55	Banabuiu	2005	1	res_perc_diff_on_meas	85.7618675230522
eqm_echam_55	Banabuiu	2005	2	res_perc_diff_on_meas	83.0951374750852
eqm_echam_55	Banabuiu	2005	3	res_perc_diff_on_meas	76.202148951499
eqm_echam_55	Banabuiu	2005	4	res_perc_diff_on_meas	80.3686425513993
eqm_echam_55	Banabuiu	2005	5	res_perc_diff_on_meas	82.0742918005946
eqm_echam_55	Banabuiu	2005	6	res_perc_diff_on_meas	67.1544495329962
eqm_echam_55	Banabuiu	2006	1	res_perc_diff_on_meas	60.0788071117873
eqm_echam_55	Banabuiu	2006	2	res_perc_diff_on_meas	61.5179137750304
eqm_echam_55	Banabuiu	2006	3	res_perc_diff_on_meas	64.2203409358575
eqm_echam_55	Banabuiu	2006	4	res_perc_diff_on_meas	61.6722669506881
eqm_echam_55	Banabuiu	2006	5	res_perc_diff_on_meas	46.3541297441698
eqm_echam_55	Banabuiu	2006	6	res_perc_diff_on_meas	34.5700162162561
eqm_echam_55	Banabuiu	2007	1	res_perc_diff_on_meas	52.9175805819079
eqm_echam_55	Banabuiu	2007	2	res_perc_diff_on_meas	59.4949837702575
eqm_echam_55	Banabuiu	2007	3	res_perc_diff_on_meas	63.2891861704178
eqm_echam_55	Banabuiu	2007	4	res_perc_diff_on_meas	61.4756738357687
eqm_echam_55	Banabuiu	2007	5	res_perc_diff_on_meas	64.5850189349867
eqm_echam_55	Banabuiu	2007	6	res_perc_diff_on_meas	62.0315173860517
eqm_echam_55	Banabuiu	2008	1	res_perc_diff_on_meas	41.9340183763506
eqm_echam_55	Banabuiu	2008	2	res_perc_diff_on_meas	52.8518397934324
eqm_echam_55	Banabuiu	2008	3	res_perc_diff_on_meas	62.3140512687746
eqm_echam_55	Banabuiu	2008	4	res_perc_diff_on_meas	75.0849066717967
eqm_echam_55	Banabuiu	2008	5	res_perc_diff_on_meas	79.7311906736495
eqm_echam_55	Banabuiu	2008	6	res_perc_diff_on_meas	87.2578246983713
eqm_echam_55	Banabuiu	2009	1	res_perc_diff_on_meas	54.7373429192241
eqm_echam_55	Banabuiu	2009	2	res_perc_diff_on_meas	65.8101827455087
eqm_echam_55	Banabuiu	2009	3	res_perc_diff_on_meas	68.4391913089522
eqm_echam_55	Banabuiu	2009	4	res_perc_diff_on_meas	78.6281464327933
eqm_echam_55	Banabuiu	2009	5	res_perc_diff_on_meas	88.2325005043094
eqm_echam_55	Banabuiu	2009	6	res_perc_diff_on_meas	83.4380150895811
eqm_echam_55	Banabuiu	2010	1	res_perc_diff_on_meas	77.8204497535876
eqm_echam_55	Banabuiu	2010	2	res_perc_diff_on_meas	74.9943707720122
eqm_echam_55	Banabuiu	2010	3	res_perc_diff_on_meas	77.0062702487398
eqm_echam_55	Banabuiu	2010	4	res_perc_diff_on_meas	83.8997062844738
eqm_echam_55	Banabuiu	2010	5	res_perc_diff_on_meas	89.8665793668
eqm_echam_55	Banabuiu	2010	6	res_perc_diff_on_meas	96.4708611995358
eqm_echam_55	Banabuiu	2011	1	res_perc_diff_on_meas	61.0624527322962
eqm_echam_55	Banabuiu	2011	2	res_perc_diff_on_meas	69.0717148239445
eqm_echam_55	Banabuiu	2011	3	res_perc_diff_on_meas	78.2426215126744
eqm_echam_55	Banabuiu	2011	4	res_perc_diff_on_meas	85.5733831843985
eqm_echam_55	Banabuiu	2011	5	res_perc_diff_on_meas	89.1309995092374
eqm_echam_55	Banabuiu	2011	6	res_perc_diff_on_meas	88.6406459411595
eqm_echam_55	Banabuiu	2012	1	res_perc_diff_on_meas	82.2068403210592
eqm_echam_55	Banabuiu	2012	2	res_perc_diff_on_meas	83.6832818760517
eqm_echam_55	Banabuiu	2012	3	res_perc_diff_on_meas	95.8291770231268
eqm_echam_55	Banabuiu	2012	4	res_perc_diff_on_meas	95.9363767423237
eqm_echam_55	Banabuiu	2012	5	res_perc_diff_on_meas	99.1569712168578
eqm_echam_55	Banabuiu	2012	6	res_perc_diff_on_meas	97.9079460101523
eqm_echam_55	Banabuiu	2013	1	res_perc_diff_on_meas	48.7275090990337
eqm_echam_55	Banabuiu	2013	2	res_perc_diff_on_meas	55.5397743737569
eqm_echam_55	Banabuiu	2013	3	res_perc_diff_on_meas	61.6651335114605
eqm_echam_55	Banabuiu	2013	4	res_perc_diff_on_meas	57.4592313969334
eqm_echam_55	Banabuiu	2013	5	res_perc_diff_on_meas	51.4304689417533
eqm_echam_55	Banabuiu	2013	6	res_perc_diff_on_meas	48.7938001659786
eqm_echam_55	Banabuiu	2014	1	res_perc_diff_on_meas	21.8699542624429
eqm_echam_55	Banabuiu	2014	2	res_perc_diff_on_meas	27.2144609004458
eqm_echam_55	Banabuiu	2014	3	res_perc_diff_on_meas	34.0863151962143
eqm_echam_55	Banabuiu	2014	4	res_perc_diff_on_meas	39.798822049664
eqm_echam_55	Banabuiu	2014	5	res_perc_diff_on_meas	37.0212287125005
eqm_echam_55	Banabuiu	2014	6	res_perc_diff_on_meas	34.9905551353876
eqm_echam_55	Castanhao	1981	1	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1981	2	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1981	3	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1981	4	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1981	5	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1981	6	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1982	1	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1982	2	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1982	3	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1982	4	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1982	5	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1982	6	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1983	1	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1983	2	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1983	3	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1983	4	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1983	5	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1983	6	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1984	1	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1984	2	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1984	3	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1984	4	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1984	5	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1984	6	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1985	1	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1985	2	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1985	3	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1985	4	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1985	5	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1985	6	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1986	1	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1986	2	res_perc_diff_on_meas	91.7483470735455
eqm_echam_55	Castanhao	1986	3	res_perc_diff_on_meas	98.4637964163768
eqm_echam_55	Castanhao	1986	4	res_perc_diff_on_meas	99.5124050268382
eqm_echam_55	Castanhao	1986	5	res_perc_diff_on_meas	97.1500462974645
eqm_echam_55	Castanhao	1986	6	res_perc_diff_on_meas	95.3357556010426
eqm_echam_55	Castanhao	1987	1	res_perc_diff_on_meas	80.110194519814
eqm_echam_55	Castanhao	1987	2	res_perc_diff_on_meas	77.8180173376144
eqm_echam_55	Castanhao	1987	3	res_perc_diff_on_meas	79.0785650705981
eqm_echam_55	Castanhao	1987	4	res_perc_diff_on_meas	81.8804846896201
eqm_echam_55	Castanhao	1987	5	res_perc_diff_on_meas	64.430474022793
eqm_echam_55	Castanhao	1987	6	res_perc_diff_on_meas	61.834084815263
eqm_echam_55	Castanhao	1988	1	res_perc_diff_on_meas	62.6314685104946
eqm_echam_55	Castanhao	1988	2	res_perc_diff_on_meas	68.1540458736314
eqm_echam_55	Castanhao	1988	3	res_perc_diff_on_meas	69.8735455725394
eqm_echam_55	Castanhao	1988	4	res_perc_diff_on_meas	72.5593645726496
eqm_echam_55	Castanhao	1988	5	res_perc_diff_on_meas	75.9471393124797
eqm_echam_55	Castanhao	1988	6	res_perc_diff_on_meas	69.4278326809027
eqm_echam_55	Castanhao	1989	1	res_perc_diff_on_meas	68.6556287668168
eqm_echam_55	Castanhao	1989	2	res_perc_diff_on_meas	67.6509715374108
eqm_echam_55	Castanhao	1989	3	res_perc_diff_on_meas	71.382882591741
eqm_echam_55	Castanhao	1989	4	res_perc_diff_on_meas	65.9773360472134
eqm_echam_55	Castanhao	1989	5	res_perc_diff_on_meas	65.6993307113503
eqm_echam_55	Castanhao	1989	6	res_perc_diff_on_meas	62.0011093265575
eqm_echam_55	Castanhao	1990	1	res_perc_diff_on_meas	109.466073492697
eqm_echam_55	Castanhao	1990	2	res_perc_diff_on_meas	115.65682064012
eqm_echam_55	Castanhao	1990	3	res_perc_diff_on_meas	112.551871587713
eqm_echam_55	Castanhao	1990	4	res_perc_diff_on_meas	109.255339304134
eqm_echam_55	Castanhao	1990	5	res_perc_diff_on_meas	106.561511634405
eqm_echam_55	Castanhao	1990	6	res_perc_diff_on_meas	105.374337999
eqm_echam_55	Castanhao	1991	1	res_perc_diff_on_meas	73.6787099573274
eqm_echam_55	Castanhao	1991	2	res_perc_diff_on_meas	75.507663284233
eqm_echam_55	Castanhao	1991	3	res_perc_diff_on_meas	78.2857336235783
eqm_echam_55	Castanhao	1991	4	res_perc_diff_on_meas	81.2442704497602
eqm_echam_55	Castanhao	1991	5	res_perc_diff_on_meas	80.0908023604036
eqm_echam_55	Castanhao	1991	6	res_perc_diff_on_meas	82.5107692930642
eqm_echam_55	Castanhao	1992	1	res_perc_diff_on_meas	70.7942656284349
eqm_echam_55	Castanhao	1992	2	res_perc_diff_on_meas	66.5452893724844
eqm_echam_55	Castanhao	1992	3	res_perc_diff_on_meas	59.7810875061734
eqm_echam_55	Castanhao	1992	4	res_perc_diff_on_meas	61.0577449567517
eqm_echam_55	Castanhao	1992	5	res_perc_diff_on_meas	56.8816862829373
eqm_echam_55	Castanhao	1992	6	res_perc_diff_on_meas	55.0554689090983
eqm_echam_55	Castanhao	1993	1	res_perc_diff_on_meas	62.2781773708229
eqm_echam_55	Castanhao	1993	2	res_perc_diff_on_meas	64.8961072751703
eqm_echam_55	Castanhao	1993	3	res_perc_diff_on_meas	64.7115288339689
eqm_echam_55	Castanhao	1993	4	res_perc_diff_on_meas	62.1535578723614
eqm_echam_55	Castanhao	1993	5	res_perc_diff_on_meas	59.407351146283
eqm_echam_55	Castanhao	1993	6	res_perc_diff_on_meas	58.2945633264029
eqm_echam_55	Castanhao	1994	1	res_perc_diff_on_meas	29.5910722757321
eqm_echam_55	Castanhao	1994	2	res_perc_diff_on_meas	33.0690979747741
eqm_echam_55	Castanhao	1994	3	res_perc_diff_on_meas	38.5573366521534
eqm_echam_55	Castanhao	1994	4	res_perc_diff_on_meas	45.8569567037659
eqm_echam_55	Castanhao	1994	5	res_perc_diff_on_meas	34.7328003361646
eqm_echam_55	Castanhao	1994	6	res_perc_diff_on_meas	45.9577918259117
eqm_echam_55	Castanhao	1995	1	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1995	2	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1995	3	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1995	4	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1995	5	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1995	6	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1996	1	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1996	2	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1996	3	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1996	4	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1996	5	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1996	6	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1997	1	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1997	2	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1997	3	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1997	4	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1997	5	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1997	6	res_perc_diff_on_meas	NA
eqm_echam_55	Castanhao	1998	1	res_perc_diff_on_meas	68.683867859904
eqm_echam_55	Castanhao	1998	2	res_perc_diff_on_meas	63.6638540926145
eqm_echam_55	Castanhao	1998	3	res_perc_diff_on_meas	60.8116716764604
eqm_echam_55	Castanhao	1998	4	res_perc_diff_on_meas	69.8591033799591
eqm_echam_55	Castanhao	1998	5	res_perc_diff_on_meas	64.3311987688731
eqm_echam_55	Castanhao	1998	6	res_perc_diff_on_meas	61.8946056399981
eqm_echam_55	Castanhao	1999	1	res_perc_diff_on_meas	28.9431093344929
eqm_echam_55	Castanhao	1999	2	res_perc_diff_on_meas	28.9976218290681
eqm_echam_55	Castanhao	1999	3	res_perc_diff_on_meas	26.749269381755
eqm_echam_55	Castanhao	1999	4	res_perc_diff_on_meas	30.9297711171084
eqm_echam_55	Castanhao	1999	5	res_perc_diff_on_meas	32.4203758515514
eqm_echam_55	Castanhao	1999	6	res_perc_diff_on_meas	32.2145004461976
eqm_echam_55	Castanhao	2000	1	res_perc_diff_on_meas	40.4712338972098
eqm_echam_55	Castanhao	2000	2	res_perc_diff_on_meas	44.6957927695186
eqm_echam_55	Castanhao	2000	3	res_perc_diff_on_meas	47.5185951438035
eqm_echam_55	Castanhao	2000	4	res_perc_diff_on_meas	56.9601165321889
eqm_echam_55	Castanhao	2000	5	res_perc_diff_on_meas	60.5118598539406
eqm_echam_55	Castanhao	2000	6	res_perc_diff_on_meas	60.3993378391456
eqm_echam_55	Castanhao	2001	1	res_perc_diff_on_meas	23.381959939658
eqm_echam_55	Castanhao	2001	2	res_perc_diff_on_meas	25.9517750255428
eqm_echam_55	Castanhao	2001	3	res_perc_diff_on_meas	30.9316104631638
eqm_echam_55	Castanhao	2001	4	res_perc_diff_on_meas	35.764447388101
eqm_echam_55	Castanhao	2001	5	res_perc_diff_on_meas	34.116746608277
eqm_echam_55	Castanhao	2001	6	res_perc_diff_on_meas	29.6820361877815
eqm_echam_55	Castanhao	2002	1	res_perc_diff_on_meas	26.3189012980413
eqm_echam_55	Castanhao	2002	2	res_perc_diff_on_meas	33.0616883560653
eqm_echam_55	Castanhao	2002	3	res_perc_diff_on_meas	32.5786219822992
eqm_echam_55	Castanhao	2002	4	res_perc_diff_on_meas	38.1893172329811
eqm_echam_55	Castanhao	2002	5	res_perc_diff_on_meas	34.27336996882
eqm_echam_55	Castanhao	2002	6	res_perc_diff_on_meas	28.9878822994497
eqm_echam_55	Castanhao	2003	1	res_perc_diff_on_meas	3.62898678236285
eqm_echam_55	Castanhao	2003	2	res_perc_diff_on_meas	3.61624244814928
eqm_echam_55	Castanhao	2003	3	res_perc_diff_on_meas	4.88990926123773
eqm_echam_55	Castanhao	2003	4	res_perc_diff_on_meas	4.59821499299677
eqm_echam_55	Castanhao	2003	5	res_perc_diff_on_meas	1.02341855437046
eqm_echam_55	Castanhao	2003	6	res_perc_diff_on_meas	0
eqm_echam_55	Castanhao	2004	1	res_perc_diff_on_meas	11.6132968667309
eqm_echam_55	Castanhao	2004	2	res_perc_diff_on_meas	9.37136224848075
eqm_echam_55	Castanhao	2004	3	res_perc_diff_on_meas	14.3572600715103
eqm_echam_55	Castanhao	2004	4	res_perc_diff_on_meas	19.2164526426359
eqm_echam_55	Castanhao	2004	5	res_perc_diff_on_meas	14.470623202979
eqm_echam_55	Castanhao	2004	6	res_perc_diff_on_meas	19.5356672682138
eqm_echam_55	Castanhao	2005	1	res_perc_diff_on_meas	66.6418429028053
eqm_echam_55	Castanhao	2005	2	res_perc_diff_on_meas	60.8426570284482
eqm_echam_55	Castanhao	2005	3	res_perc_diff_on_meas	53.1450355557182
eqm_echam_55	Castanhao	2005	4	res_perc_diff_on_meas	61.5782225439766
eqm_echam_55	Castanhao	2005	5	res_perc_diff_on_meas	58.0502932998257
eqm_echam_55	Castanhao	2005	6	res_perc_diff_on_meas	57.0194085593921
eqm_echam_55	Castanhao	2006	1	res_perc_diff_on_meas	60.596702913602
eqm_echam_55	Castanhao	2006	2	res_perc_diff_on_meas	66.8611455813206
eqm_echam_55	Castanhao	2006	3	res_perc_diff_on_meas	72.277225672375
eqm_echam_55	Castanhao	2006	4	res_perc_diff_on_meas	69.4316080810642
eqm_echam_55	Castanhao	2006	5	res_perc_diff_on_meas	66.8271341302239
eqm_echam_55	Castanhao	2006	6	res_perc_diff_on_meas	66.2975896543955
eqm_echam_55	Castanhao	2007	1	res_perc_diff_on_meas	66.6167329695808
eqm_echam_55	Castanhao	2007	2	res_perc_diff_on_meas	69.2190181427129
eqm_echam_55	Castanhao	2007	3	res_perc_diff_on_meas	71.2954504696232
eqm_echam_55	Castanhao	2007	4	res_perc_diff_on_meas	68.4472540951338
eqm_echam_55	Castanhao	2007	5	res_perc_diff_on_meas	70.8951392127489
eqm_echam_55	Castanhao	2007	6	res_perc_diff_on_meas	70.9767713579808
eqm_echam_55	Castanhao	2008	1	res_perc_diff_on_meas	54.4041665577928
eqm_echam_55	Castanhao	2008	2	res_perc_diff_on_meas	56.6312353286226
eqm_echam_55	Castanhao	2008	3	res_perc_diff_on_meas	60.436406644055
eqm_echam_55	Castanhao	2008	4	res_perc_diff_on_meas	60.7592153314227
eqm_echam_55	Castanhao	2008	5	res_perc_diff_on_meas	60.9443889474351
eqm_echam_55	Castanhao	2008	6	res_perc_diff_on_meas	60.6082164845597
eqm_echam_55	Castanhao	2009	1	res_perc_diff_on_meas	82.1791558938043
eqm_echam_55	Castanhao	2009	2	res_perc_diff_on_meas	90.5361283910032
eqm_echam_55	Castanhao	2009	3	res_perc_diff_on_meas	87.3645664892572
eqm_echam_55	Castanhao	2009	4	res_perc_diff_on_meas	93.55483575839
eqm_echam_55	Castanhao	2009	5	res_perc_diff_on_meas	100.989494387411
eqm_echam_55	Castanhao	2009	6	res_perc_diff_on_meas	98.5507775492023
eqm_echam_55	Castanhao	2010	1	res_perc_diff_on_meas	77.9210630930511
eqm_echam_55	Castanhao	2010	2	res_perc_diff_on_meas	77.4532000593518
eqm_echam_55	Castanhao	2010	3	res_perc_diff_on_meas	82.5029907900286
eqm_echam_55	Castanhao	2010	4	res_perc_diff_on_meas	84.7368864684089
eqm_echam_55	Castanhao	2010	5	res_perc_diff_on_meas	80.9827041856906
eqm_echam_55	Castanhao	2010	6	res_perc_diff_on_meas	78.6575685784322
eqm_echam_55	Castanhao	2011	1	res_perc_diff_on_meas	56.3863418755342
eqm_echam_55	Castanhao	2011	2	res_perc_diff_on_meas	60.8461178356557
eqm_echam_55	Castanhao	2011	3	res_perc_diff_on_meas	66.1068858673799
