model	name	Y	M	variable	value
eqm_echam_51	Salgado	1991	5	res_perc_diff_on_meas	61.4974770911277
eqm_echam_51	Salgado	1991	6	res_perc_diff_on_meas	55.9294748850462
eqm_echam_51	Salgado	1992	1	res_perc_diff_on_meas	NA
eqm_echam_51	Salgado	1992	2	res_perc_diff_on_meas	NA
eqm_echam_51	Salgado	1992	3	res_perc_diff_on_meas	NA
eqm_echam_51	Salgado	1992	4	res_perc_diff_on_meas	NA
eqm_echam_51	Salgado	1992	5	res_perc_diff_on_meas	NA
eqm_echam_51	Salgado	1992	6	res_perc_diff_on_meas	NA
eqm_echam_51	Salgado	1993	1	res_perc_diff_on_meas	15.0930587523547
eqm_echam_51	Salgado	1993	2	res_perc_diff_on_meas	17.0388730758583
eqm_echam_51	Salgado	1993	3	res_perc_diff_on_meas	31.6378080956257
eqm_echam_51	Salgado	1993	4	res_perc_diff_on_meas	33.1163476315907
eqm_echam_51	Salgado	1993	5	res_perc_diff_on_meas	34.7376053545955
eqm_echam_51	Salgado	1993	6	res_perc_diff_on_meas	36.7271656235022
eqm_echam_51	Salgado	1994	1	res_perc_diff_on_meas	8.44069973343501
eqm_echam_51	Salgado	1994	2	res_perc_diff_on_meas	10.1408488405809
eqm_echam_51	Salgado	1994	3	res_perc_diff_on_meas	20.1489209278484
eqm_echam_51	Salgado	1994	4	res_perc_diff_on_meas	35.1196308935705
eqm_echam_51	Salgado	1994	5	res_perc_diff_on_meas	37.6444632178521
eqm_echam_51	Salgado	1994	6	res_perc_diff_on_meas	38.8561439343238
eqm_echam_51	Salgado	1995	1	res_perc_diff_on_meas	20.8182391451542
eqm_echam_51	Salgado	1995	2	res_perc_diff_on_meas	22.0478455612568
eqm_echam_51	Salgado	1995	3	res_perc_diff_on_meas	30.3694322051933
eqm_echam_51	Salgado	1995	4	res_perc_diff_on_meas	32.8881139870824
eqm_echam_51	Salgado	1995	5	res_perc_diff_on_meas	40.4469500962163
eqm_echam_51	Salgado	1995	6	res_perc_diff_on_meas	41.9307405144008
eqm_echam_51	Salgado	1996	1	res_perc_diff_on_meas	23.1231203741715
eqm_echam_51	Salgado	1996	2	res_perc_diff_on_meas	50.1501932742296
eqm_echam_51	Salgado	1996	3	res_perc_diff_on_meas	53.8920878918766
eqm_echam_51	Salgado	1996	4	res_perc_diff_on_meas	54.6843604082416
eqm_echam_51	Salgado	1996	5	res_perc_diff_on_meas	52.3654395000514
eqm_echam_51	Salgado	1996	6	res_perc_diff_on_meas	48.3324025253933
eqm_echam_51	Salgado	1997	1	res_perc_diff_on_meas	79.6082561165474
eqm_echam_51	Salgado	1997	2	res_perc_diff_on_meas	79.6859812893916
eqm_echam_51	Salgado	1997	3	res_perc_diff_on_meas	88.2606812595232
eqm_echam_51	Salgado	1997	4	res_perc_diff_on_meas	112.185629193712
eqm_echam_51	Salgado	1997	5	res_perc_diff_on_meas	121.318605021191
eqm_echam_51	Salgado	1997	6	res_perc_diff_on_meas	121.318605021191
eqm_echam_51	Salgado	1998	1	res_perc_diff_on_meas	37.7274487397382
eqm_echam_51	Salgado	1998	2	res_perc_diff_on_meas	52.350507459019
eqm_echam_51	Salgado	1998	3	res_perc_diff_on_meas	51.2976468385253
eqm_echam_51	Salgado	1998	4	res_perc_diff_on_meas	49.121409779178
eqm_echam_51	Salgado	1998	5	res_perc_diff_on_meas	34.497572655187
eqm_echam_51	Salgado	1998	6	res_perc_diff_on_meas	61.0889615915796
eqm_echam_51	Salgado	1999	1	res_perc_diff_on_meas	8.75542755538151
eqm_echam_51	Salgado	1999	2	res_perc_diff_on_meas	9.74737543028985
eqm_echam_51	Salgado	1999	3	res_perc_diff_on_meas	11.0341911749957
eqm_echam_51	Salgado	1999	4	res_perc_diff_on_meas	20.3182771326676
eqm_echam_51	Salgado	1999	5	res_perc_diff_on_meas	24.0043782978972
eqm_echam_51	Salgado	1999	6	res_perc_diff_on_meas	25.5326634595046
eqm_echam_51	Salgado	2000	1	res_perc_diff_on_meas	11.8731884537895
eqm_echam_51	Salgado	2000	2	res_perc_diff_on_meas	13.8180952134732
eqm_echam_51	Salgado	2000	3	res_perc_diff_on_meas	12.9847381831764
eqm_echam_51	Salgado	2000	4	res_perc_diff_on_meas	23.0001781169813
eqm_echam_51	Salgado	2000	5	res_perc_diff_on_meas	23.9462591914501
eqm_echam_51	Salgado	2000	6	res_perc_diff_on_meas	25.1386556686232
eqm_echam_51	Salgado	2001	1	res_perc_diff_on_meas	27.4028663049976
eqm_echam_51	Salgado	2001	2	res_perc_diff_on_meas	29.4577672921686
eqm_echam_51	Salgado	2001	3	res_perc_diff_on_meas	40.4041552192247
eqm_echam_51	Salgado	2001	4	res_perc_diff_on_meas	40.7988146343477
eqm_echam_51	Salgado	2001	5	res_perc_diff_on_meas	41.6406545995309
eqm_echam_51	Salgado	2001	6	res_perc_diff_on_meas	41.5858848500875
eqm_echam_51	Salgado	2002	1	res_perc_diff_on_meas	30.6408578335115
eqm_echam_51	Salgado	2002	2	res_perc_diff_on_meas	30.4620442801936
eqm_echam_51	Salgado	2002	3	res_perc_diff_on_meas	30.2136811792291
eqm_echam_51	Salgado	2002	4	res_perc_diff_on_meas	35.7350431799897
eqm_echam_51	Salgado	2002	5	res_perc_diff_on_meas	36.3862377579446
eqm_echam_51	Salgado	2002	6	res_perc_diff_on_meas	36.130529520592
eqm_echam_51	Salgado	2003	1	res_perc_diff_on_meas	21.3119842851859
eqm_echam_51	Salgado	2003	2	res_perc_diff_on_meas	26.717223329371
eqm_echam_51	Salgado	2003	3	res_perc_diff_on_meas	30.4615497673536
eqm_echam_51	Salgado	2003	4	res_perc_diff_on_meas	31.6181090895853
eqm_echam_51	Salgado	2003	5	res_perc_diff_on_meas	35.4805150212977
eqm_echam_51	Salgado	2003	6	res_perc_diff_on_meas	36.9382088939107
eqm_echam_51	Salgado	2004	1	res_perc_diff_on_meas	65.1083397540164
eqm_echam_51	Salgado	2004	2	res_perc_diff_on_meas	81.6316798514269
eqm_echam_51	Salgado	2004	3	res_perc_diff_on_meas	83.1042003143131
eqm_echam_51	Salgado	2004	4	res_perc_diff_on_meas	99.6137806526204
eqm_echam_51	Salgado	2004	5	res_perc_diff_on_meas	114.478122554511
eqm_echam_51	Salgado	2004	6	res_perc_diff_on_meas	121.318605021191
eqm_echam_51	Salgado	2005	1	res_perc_diff_on_meas	78.8670254016225
eqm_echam_51	Salgado	2005	2	res_perc_diff_on_meas	79.7882464534435
eqm_echam_51	Salgado	2005	3	res_perc_diff_on_meas	83.058328377539
eqm_echam_51	Salgado	2005	4	res_perc_diff_on_meas	91.6825961470403
eqm_echam_51	Salgado	2005	5	res_perc_diff_on_meas	92.0605322913798
eqm_echam_51	Salgado	2005	6	res_perc_diff_on_meas	91.3966629067869
eqm_echam_51	Salgado	2006	1	res_perc_diff_on_meas	51.1946262110442
eqm_echam_51	Salgado	2006	2	res_perc_diff_on_meas	51.513595423355
eqm_echam_51	Salgado	2006	3	res_perc_diff_on_meas	64.0774395396103
eqm_echam_51	Salgado	2006	4	res_perc_diff_on_meas	73.29738826777
eqm_echam_51	Salgado	2006	5	res_perc_diff_on_meas	75.9735996752798
eqm_echam_51	Salgado	2006	6	res_perc_diff_on_meas	77.2269344036327
eqm_echam_51	Salgado	2007	1	res_perc_diff_on_meas	68.7543296980189
eqm_echam_51	Salgado	2007	2	res_perc_diff_on_meas	70.9246259325369
eqm_echam_51	Salgado	2007	3	res_perc_diff_on_meas	82.6532514075324
eqm_echam_51	Salgado	2007	4	res_perc_diff_on_meas	86.7354188814776
eqm_echam_51	Salgado	2007	5	res_perc_diff_on_meas	88.3266512403505
eqm_echam_51	Salgado	2007	6	res_perc_diff_on_meas	90.738012056117
eqm_echam_51	Salgado	2008	1	res_perc_diff_on_meas	46.4117340014408
eqm_echam_51	Salgado	2008	2	res_perc_diff_on_meas	77.870880103762
eqm_echam_51	Salgado	2008	3	res_perc_diff_on_meas	102.355406522687
eqm_echam_51	Salgado	2008	4	res_perc_diff_on_meas	103.432237336278
eqm_echam_51	Salgado	2008	5	res_perc_diff_on_meas	102.230710623437
eqm_echam_51	Salgado	2008	6	res_perc_diff_on_meas	103.209870565878
eqm_echam_51	Salgado	2009	1	res_perc_diff_on_meas	77.4723945432302
eqm_echam_51	Salgado	2009	2	res_perc_diff_on_meas	84.9279144786956
eqm_echam_51	Salgado	2009	3	res_perc_diff_on_meas	86.2064028004229
eqm_echam_51	Salgado	2009	4	res_perc_diff_on_meas	85.0182062232287
eqm_echam_51	Salgado	2009	5	res_perc_diff_on_meas	84.6349775038302
eqm_echam_51	Salgado	2009	6	res_perc_diff_on_meas	83.5095575803724
eqm_echam_51	Salgado	2010	1	res_perc_diff_on_meas	77.5992468107735
eqm_echam_51	Salgado	2010	2	res_perc_diff_on_meas	83.6197381676218
eqm_echam_51	Salgado	2010	3	res_perc_diff_on_meas	93.253480076504
eqm_echam_51	Salgado	2010	4	res_perc_diff_on_meas	91.7036206354883
eqm_echam_51	Salgado	2010	5	res_perc_diff_on_meas	88.944353846363
eqm_echam_51	Salgado	2010	6	res_perc_diff_on_meas	85.1333445567566
eqm_echam_51	Salgado	2011	1	res_perc_diff_on_meas	55.752009724066
eqm_echam_51	Salgado	2011	2	res_perc_diff_on_meas	57.1874983484454
eqm_echam_51	Salgado	2011	3	res_perc_diff_on_meas	58.8527385977903
eqm_echam_51	Salgado	2011	4	res_perc_diff_on_meas	70.1712317626036
eqm_echam_51	Salgado	2011	5	res_perc_diff_on_meas	72.7242635541885
eqm_echam_51	Salgado	2011	6	res_perc_diff_on_meas	74.3803066236522
eqm_echam_51	Salgado	2012	1	res_perc_diff_on_meas	69.8925591903848
eqm_echam_51	Salgado	2012	2	res_perc_diff_on_meas	63.4727472973879
eqm_echam_51	Salgado	2012	3	res_perc_diff_on_meas	79.1382060188569
eqm_echam_51	Salgado	2012	4	res_perc_diff_on_meas	82.9688953264055
eqm_echam_51	Salgado	2012	5	res_perc_diff_on_meas	84.3397433314044
eqm_echam_51	Salgado	2012	6	res_perc_diff_on_meas	84.4588280447755
eqm_echam_51	Salgado	2013	1	res_perc_diff_on_meas	44.304830316523
eqm_echam_51	Salgado	2013	2	res_perc_diff_on_meas	47.352111302346
eqm_echam_51	Salgado	2013	3	res_perc_diff_on_meas	49.0146127911707
eqm_echam_51	Salgado	2013	4	res_perc_diff_on_meas	37.9675451543057
eqm_echam_51	Salgado	2013	5	res_perc_diff_on_meas	47.5727463849402
eqm_echam_51	Salgado	2013	6	res_perc_diff_on_meas	47.6649809952842
eqm_echam_51	Salgado	2014	1	res_perc_diff_on_meas	23.1119055199513
eqm_echam_51	Salgado	2014	2	res_perc_diff_on_meas	25.2482564934266
eqm_echam_51	Salgado	2014	3	res_perc_diff_on_meas	39.106649140042
eqm_echam_51	Salgado	2014	4	res_perc_diff_on_meas	42.9576903086076
eqm_echam_51	Salgado	2014	5	res_perc_diff_on_meas	47.9735110689021
eqm_echam_51	Salgado	2014	6	res_perc_diff_on_meas	49.8952666866458
eqm_echam_52	Banabuiu	1981	1	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1981	2	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1981	3	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1981	4	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1981	5	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1981	6	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1982	1	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1982	2	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1982	3	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1982	4	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1982	5	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1982	6	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1983	1	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1983	2	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1983	3	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1983	4	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1983	5	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1983	6	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1984	1	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1984	2	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1984	3	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1984	4	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1984	5	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1984	6	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1985	1	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1985	2	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1985	3	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1985	4	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1985	5	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1985	6	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1986	1	res_perc_diff_on_meas	NA
eqm_echam_52	Banabuiu	1986	2	res_perc_diff_on_meas	49.0284418071569
eqm_echam_52	Banabuiu	1986	3	res_perc_diff_on_meas	56.4118172123643
eqm_echam_52	Banabuiu	1986	4	res_perc_diff_on_meas	63.4992682012271
eqm_echam_52	Banabuiu	1986	5	res_perc_diff_on_meas	58.614823842463
eqm_echam_52	Banabuiu	1986	6	res_perc_diff_on_meas	56.9063927746909
eqm_echam_52	Banabuiu	1987	1	res_perc_diff_on_meas	53.1758944048619
eqm_echam_52	Banabuiu	1987	2	res_perc_diff_on_meas	59.998168515854
eqm_echam_52	Banabuiu	1987	3	res_perc_diff_on_meas	65.1417117738203
eqm_echam_52	Banabuiu	1987	4	res_perc_diff_on_meas	71.9951754597606
eqm_echam_52	Banabuiu	1987	5	res_perc_diff_on_meas	81.5797794642627
eqm_echam_52	Banabuiu	1987	6	res_perc_diff_on_meas	83.4734036309013
eqm_echam_52	Banabuiu	1988	1	res_perc_diff_on_meas	36.8776345465361
eqm_echam_52	Banabuiu	1988	2	res_perc_diff_on_meas	44.4947881189842
eqm_echam_52	Banabuiu	1988	3	res_perc_diff_on_meas	49.3549968539944
eqm_echam_52	Banabuiu	1988	4	res_perc_diff_on_meas	48.7516726556117
eqm_echam_52	Banabuiu	1988	5	res_perc_diff_on_meas	43.7739911150483
eqm_echam_52	Banabuiu	1988	6	res_perc_diff_on_meas	37.3042698654662
eqm_echam_52	Banabuiu	1989	1	res_perc_diff_on_meas	45.115940560067
eqm_echam_52	Banabuiu	1989	2	res_perc_diff_on_meas	53.6458385176588
eqm_echam_52	Banabuiu	1989	3	res_perc_diff_on_meas	65.2068603579949
eqm_echam_52	Banabuiu	1989	4	res_perc_diff_on_meas	75.2571620607848
eqm_echam_52	Banabuiu	1989	5	res_perc_diff_on_meas	76.4767168744175
eqm_echam_52	Banabuiu	1989	6	res_perc_diff_on_meas	75.887882825074
eqm_echam_52	Banabuiu	1990	1	res_perc_diff_on_meas	59.0552139639117
eqm_echam_52	Banabuiu	1990	2	res_perc_diff_on_meas	69.3767777663904
eqm_echam_52	Banabuiu	1990	3	res_perc_diff_on_meas	70.2487322860066
eqm_echam_52	Banabuiu	1990	4	res_perc_diff_on_meas	71.4917507474699
eqm_echam_52	Banabuiu	1990	5	res_perc_diff_on_meas	75.0048941366712
eqm_echam_52	Banabuiu	1990	6	res_perc_diff_on_meas	72.0688547380309
eqm_echam_52	Banabuiu	1991	1	res_perc_diff_on_meas	35.8996551335349
eqm_echam_52	Banabuiu	1991	2	res_perc_diff_on_meas	50.1908959625032
eqm_echam_52	Banabuiu	1991	3	res_perc_diff_on_meas	60.2471927644772
eqm_echam_52	Banabuiu	1991	4	res_perc_diff_on_meas	58.6448129023992
eqm_echam_52	Banabuiu	1991	5	res_perc_diff_on_meas	59.246733769594
eqm_echam_52	Banabuiu	1991	6	res_perc_diff_on_meas	58.633627004595
eqm_echam_52	Banabuiu	1992	1	res_perc_diff_on_meas	23.494944366369
eqm_echam_52	Banabuiu	1992	2	res_perc_diff_on_meas	26.1599383774842
eqm_echam_52	Banabuiu	1992	3	res_perc_diff_on_meas	21.7862476326999
eqm_echam_52	Banabuiu	1992	4	res_perc_diff_on_meas	18.351517071391
eqm_echam_52	Banabuiu	1992	5	res_perc_diff_on_meas	20.0812533033009
eqm_echam_52	Banabuiu	1992	6	res_perc_diff_on_meas	22.6332818398651
eqm_echam_52	Banabuiu	1993	1	res_perc_diff_on_meas	38.3790797492233
eqm_echam_52	Banabuiu	1993	2	res_perc_diff_on_meas	38.0644372841049
eqm_echam_52	Banabuiu	1993	3	res_perc_diff_on_meas	43.2132951979041
eqm_echam_52	Banabuiu	1993	4	res_perc_diff_on_meas	52.0331309058808
eqm_echam_52	Banabuiu	1993	5	res_perc_diff_on_meas	49.1531444803725
eqm_echam_52	Banabuiu	1993	6	res_perc_diff_on_meas	49.7017817856237
eqm_echam_52	Banabuiu	1994	1	res_perc_diff_on_meas	10.4618056224766
eqm_echam_52	Banabuiu	1994	2	res_perc_diff_on_meas	28.4676893584438
eqm_echam_52	Banabuiu	1994	3	res_perc_diff_on_meas	30.9253339701746
eqm_echam_52	Banabuiu	1994	4	res_perc_diff_on_meas	51.4136162505453
eqm_echam_52	Banabuiu	1994	5	res_perc_diff_on_meas	59.8802193327828
eqm_echam_52	Banabuiu	1994	6	res_perc_diff_on_meas	78.1994893353268
eqm_echam_52	Banabuiu	1995	1	res_perc_diff_on_meas	31.0364239399028
eqm_echam_52	Banabuiu	1995	2	res_perc_diff_on_meas	48.3537957594346
eqm_echam_52	Banabuiu	1995	3	res_perc_diff_on_meas	52.8043913416889
eqm_echam_52	Banabuiu	1995	4	res_perc_diff_on_meas	54.8229769083207
eqm_echam_52	Banabuiu	1995	5	res_perc_diff_on_meas	61.374054819172
eqm_echam_52	Banabuiu	1995	6	res_perc_diff_on_meas	58.9997311643453
eqm_echam_52	Banabuiu	1996	1	res_perc_diff_on_meas	82.6431691352751
eqm_echam_52	Banabuiu	1996	2	res_perc_diff_on_meas	92.668632022383
eqm_echam_52	Banabuiu	1996	3	res_perc_diff_on_meas	103.029590130543
eqm_echam_52	Banabuiu	1996	4	res_perc_diff_on_meas	93.13869947578
eqm_echam_52	Banabuiu	1996	5	res_perc_diff_on_meas	87.338433810254
eqm_echam_52	Banabuiu	1996	6	res_perc_diff_on_meas	77.2338659857795
eqm_echam_52	Banabuiu	1997	1	res_perc_diff_on_meas	53.2293099150377
eqm_echam_52	Banabuiu	1997	2	res_perc_diff_on_meas	60.709057277597
eqm_echam_52	Banabuiu	1997	3	res_perc_diff_on_meas	61.265564267353
eqm_echam_52	Banabuiu	1997	4	res_perc_diff_on_meas	71.4380791967964
eqm_echam_52	Banabuiu	1997	5	res_perc_diff_on_meas	76.0017360547641
eqm_echam_52	Banabuiu	1997	6	res_perc_diff_on_meas	76.224615683138
eqm_echam_52	Banabuiu	1998	1	res_perc_diff_on_meas	57.0151896576587
eqm_echam_52	Banabuiu	1998	2	res_perc_diff_on_meas	56.3469714554938
eqm_echam_52	Banabuiu	1998	3	res_perc_diff_on_meas	48.3331602096103
eqm_echam_52	Banabuiu	1998	4	res_perc_diff_on_meas	57.616792270318
eqm_echam_52	Banabuiu	1998	5	res_perc_diff_on_meas	51.1799900799685
eqm_echam_52	Banabuiu	1998	6	res_perc_diff_on_meas	46.8598365505063
eqm_echam_52	Banabuiu	1999	1	res_perc_diff_on_meas	17.1643838755105
eqm_echam_52	Banabuiu	1999	2	res_perc_diff_on_meas	17.4483423218751
eqm_echam_52	Banabuiu	1999	3	res_perc_diff_on_meas	18.6623911352268
eqm_echam_52	Banabuiu	1999	4	res_perc_diff_on_meas	22.0136045321394
eqm_echam_52	Banabuiu	1999	5	res_perc_diff_on_meas	16.715288190036
eqm_echam_52	Banabuiu	1999	6	res_perc_diff_on_meas	12.0744281338938
eqm_echam_52	Banabuiu	2000	1	res_perc_diff_on_meas	15.5516320868504
eqm_echam_52	Banabuiu	2000	2	res_perc_diff_on_meas	27.5075043660789
eqm_echam_52	Banabuiu	2000	3	res_perc_diff_on_meas	28.6000575943382
eqm_echam_52	Banabuiu	2000	4	res_perc_diff_on_meas	3.82208206614067
eqm_echam_52	Banabuiu	2000	5	res_perc_diff_on_meas	0
eqm_echam_52	Banabuiu	2000	6	res_perc_diff_on_meas	0
eqm_echam_52	Banabuiu	2001	1	res_perc_diff_on_meas	4.57214105338019
eqm_echam_52	Banabuiu	2001	2	res_perc_diff_on_meas	9.22667027347968
eqm_echam_52	Banabuiu	2001	3	res_perc_diff_on_meas	14.617876950274
eqm_echam_52	Banabuiu	2001	4	res_perc_diff_on_meas	18.0573089270189
eqm_echam_52	Banabuiu	2001	5	res_perc_diff_on_meas	0.00123589194050311
eqm_echam_52	Banabuiu	2001	6	res_perc_diff_on_meas	1.43926773980487
eqm_echam_52	Banabuiu	2002	1	res_perc_diff_on_meas	17.5126779842479
eqm_echam_52	Banabuiu	2002	2	res_perc_diff_on_meas	24.3032826964624
eqm_echam_52	Banabuiu	2002	3	res_perc_diff_on_meas	28.3403720858109
eqm_echam_52	Banabuiu	2002	4	res_perc_diff_on_meas	35.8872634094242
eqm_echam_52	Banabuiu	2002	5	res_perc_diff_on_meas	34.1466969692715
eqm_echam_52	Banabuiu	2002	6	res_perc_diff_on_meas	35.8477705226487
eqm_echam_52	Banabuiu	2003	1	res_perc_diff_on_meas	38.9647513596137
eqm_echam_52	Banabuiu	2003	2	res_perc_diff_on_meas	40.2221247558692
eqm_echam_52	Banabuiu	2003	3	res_perc_diff_on_meas	40.9094051011464
eqm_echam_52	Banabuiu	2003	4	res_perc_diff_on_meas	29.2300069621122
eqm_echam_52	Banabuiu	2003	5	res_perc_diff_on_meas	13.4152955047949
eqm_echam_52	Banabuiu	2003	6	res_perc_diff_on_meas	28.6247767326013
eqm_echam_52	Banabuiu	2004	1	res_perc_diff_on_meas	23.8666185309743
eqm_echam_52	Banabuiu	2004	2	res_perc_diff_on_meas	23.6961353581851
eqm_echam_52	Banabuiu	2004	3	res_perc_diff_on_meas	22.9920322755475
eqm_echam_52	Banabuiu	2004	4	res_perc_diff_on_meas	12.5750670812984
eqm_echam_52	Banabuiu	2004	5	res_perc_diff_on_meas	0
eqm_echam_52	Banabuiu	2004	6	res_perc_diff_on_meas	24.663805982721
eqm_echam_52	Banabuiu	2005	1	res_perc_diff_on_meas	80.7331467878554
eqm_echam_52	Banabuiu	2005	2	res_perc_diff_on_meas	83.3547185396441
eqm_echam_52	Banabuiu	2005	3	res_perc_diff_on_meas	93.695716315993
eqm_echam_52	Banabuiu	2005	4	res_perc_diff_on_meas	90.2812592559005
eqm_echam_52	Banabuiu	2005	5	res_perc_diff_on_meas	79.764715288323
eqm_echam_52	Banabuiu	2005	6	res_perc_diff_on_meas	59.7207801651088
eqm_echam_52	Banabuiu	2006	1	res_perc_diff_on_meas	58.8887960407478
eqm_echam_52	Banabuiu	2006	2	res_perc_diff_on_meas	60.4651298084842
eqm_echam_52	Banabuiu	2006	3	res_perc_diff_on_meas	64.6384944189829
eqm_echam_52	Banabuiu	2006	4	res_perc_diff_on_meas	66.4514725842188
eqm_echam_52	Banabuiu	2006	5	res_perc_diff_on_meas	61.1793871770549
eqm_echam_52	Banabuiu	2006	6	res_perc_diff_on_meas	51.6729576632204
eqm_echam_52	Banabuiu	2007	1	res_perc_diff_on_meas	57.3120284576209
eqm_echam_52	Banabuiu	2007	2	res_perc_diff_on_meas	48.1441590964082
eqm_echam_52	Banabuiu	2007	3	res_perc_diff_on_meas	13.8059662340641
eqm_echam_52	Banabuiu	2007	4	res_perc_diff_on_meas	0
eqm_echam_52	Banabuiu	2007	5	res_perc_diff_on_meas	0
eqm_echam_52	Banabuiu	2007	6	res_perc_diff_on_meas	0
eqm_echam_52	Banabuiu	2008	1	res_perc_diff_on_meas	41.9413795491782
eqm_echam_52	Banabuiu	2008	2	res_perc_diff_on_meas	53.9225870620292
eqm_echam_52	Banabuiu	2008	3	res_perc_diff_on_meas	61.6477977337313
eqm_echam_52	Banabuiu	2008	4	res_perc_diff_on_meas	49.7392991027654
eqm_echam_52	Banabuiu	2008	5	res_perc_diff_on_meas	55.3386822727287
eqm_echam_52	Banabuiu	2008	6	res_perc_diff_on_meas	58.8972515142113
eqm_echam_52	Banabuiu	2009	1	res_perc_diff_on_meas	74.7111363081412
eqm_echam_52	Banabuiu	2009	2	res_perc_diff_on_meas	84.9312825564837
eqm_echam_52	Banabuiu	2009	3	res_perc_diff_on_meas	93.9739792348061
eqm_echam_52	Banabuiu	2009	4	res_perc_diff_on_meas	92.7560493178369
eqm_echam_52	Banabuiu	2009	5	res_perc_diff_on_meas	84.729594246771
eqm_echam_52	Banabuiu	2009	6	res_perc_diff_on_meas	82.3798747580898
eqm_echam_52	Banabuiu	2010	1	res_perc_diff_on_meas	76.3985087022241
eqm_echam_52	Banabuiu	2010	2	res_perc_diff_on_meas	74.3239512372452
eqm_echam_52	Banabuiu	2010	3	res_perc_diff_on_meas	75.2041752002953
eqm_echam_52	Banabuiu	2010	4	res_perc_diff_on_meas	77.5973099142504
eqm_echam_52	Banabuiu	2010	5	res_perc_diff_on_meas	83.284841885406
eqm_echam_52	Banabuiu	2010	6	res_perc_diff_on_meas	93.9423772911033
eqm_echam_52	Banabuiu	2011	1	res_perc_diff_on_meas	63.5667692071275
eqm_echam_52	Banabuiu	2011	2	res_perc_diff_on_meas	68.7412012104657
eqm_echam_52	Banabuiu	2011	3	res_perc_diff_on_meas	73.7820614138795
eqm_echam_52	Banabuiu	2011	4	res_perc_diff_on_meas	78.0266562856517
eqm_echam_52	Banabuiu	2011	5	res_perc_diff_on_meas	73.2135644339659
eqm_echam_52	Banabuiu	2011	6	res_perc_diff_on_meas	77.6971956943867
eqm_echam_52	Banabuiu	2012	1	res_perc_diff_on_meas	79.0125170687715
eqm_echam_52	Banabuiu	2012	2	res_perc_diff_on_meas	89.3710470258955
eqm_echam_52	Banabuiu	2012	3	res_perc_diff_on_meas	91.823622273524
eqm_echam_52	Banabuiu	2012	4	res_perc_diff_on_meas	95.0924442370917
eqm_echam_52	Banabuiu	2012	5	res_perc_diff_on_meas	96.7515487040683
eqm_echam_52	Banabuiu	2012	6	res_perc_diff_on_meas	99.3542988541277
eqm_echam_52	Banabuiu	2013	1	res_perc_diff_on_meas	46.6851994447957
eqm_echam_52	Banabuiu	2013	2	res_perc_diff_on_meas	40.200971786131
eqm_echam_52	Banabuiu	2013	3	res_perc_diff_on_meas	41.8420643052116
eqm_echam_52	Banabuiu	2013	4	res_perc_diff_on_meas	46.2355594702652
eqm_echam_52	Banabuiu	2013	5	res_perc_diff_on_meas	37.7799132761304
eqm_echam_52	Banabuiu	2013	6	res_perc_diff_on_meas	31.6096835441937
eqm_echam_52	Banabuiu	2014	1	res_perc_diff_on_meas	25.0161834119857
eqm_echam_52	Banabuiu	2014	2	res_perc_diff_on_meas	39.4485596853476
eqm_echam_52	Banabuiu	2014	3	res_perc_diff_on_meas	42.4976202124903
eqm_echam_52	Banabuiu	2014	4	res_perc_diff_on_meas	52.6017221990309
eqm_echam_52	Banabuiu	2014	5	res_perc_diff_on_meas	52.8108968083552
eqm_echam_52	Banabuiu	2014	6	res_perc_diff_on_meas	54.6897921623743
eqm_echam_52	Castanhao	1981	1	res_perc_diff_on_meas	NA
eqm_echam_52	Castanhao	1981	2	res_perc_diff_on_meas	NA
